POLE TYPE,LIGHT PRESENT,SIDE OF ROAD,ELEVATION,latitude,longitude,GeoLocation
Metal,Yes,Right,26.955,30.34250493,-91.13351998,"(30.34250493, -91.13351998)"
Metal,Yes,Right,26.597,30.34288084,-91.13371834,"(30.34288084, -91.13371834)"
Metal,Yes,Right,27.132,30.34325662,-91.13389108,"(30.34325662, -91.13389108)"
Metal,Yes,Right,31.883,30.34357444,-91.13405634,"(30.34357444, -91.13405634)"
Metal,Yes,Right,26.804,30.34401537,-91.13423971,"(30.34401537, -91.13423971)"
Metal,Yes,Right,28.113,30.33142738,-91.12814187,"(30.33142738, -91.12814187)"
Metal,Yes,Right,21.699,30.33124858,-91.1263043,"(30.33124858, -91.1263043)"
Metal,Yes,Right,27.453,30.33154637,-91.12526655,"(30.33154637, -91.12526655)"
Metal,Yes,Right,24.117,30.33265386,-91.12483662,"(30.33265386, -91.12483662)"
Metal,Yes,Right,24.389,30.33261553,-91.12535665,"(30.33261553, -91.12535665)"
Metal,Yes,Right,25.36,30.33257417,-91.12585196,"(30.33257417, -91.12585196)"
Metal,Yes,Right,24.999,30.32387444,-91.1233268,"(30.32387444, -91.1233268)"
Metal,Yes,Right,26.568,30.32329239,-91.12382361,"(30.32329239, -91.12382361)"
Metal,Yes,Right,25.37,30.32252059,-91.12429641,"(30.32252059, -91.12429641)"
Metal,Yes,Right,24.182,30.3219935,-91.12481298,"(30.3219935, -91.12481298)"
Metal,Yes,Right,25.344,30.32159189,-91.12517744,"(30.32159189, -91.12517744)"
Metal,Yes,Right,23.989,30.32011098,-91.12400263,"(30.32011098, -91.12400263)"
Metal,Yes,Right,24.048,30.31979439,-91.12291968,"(30.31979439, -91.12291968)"
Metal,Yes,Right,24.235,30.31951695,-91.12179591,"(30.31951695, -91.12179591)"
Metal,Yes,Right,23.454,30.31922938,-91.12070524,"(30.31922938, -91.12070524)"
Metal,Yes,Right,23.005,30.31909049,-91.1201985,"(30.31909049, -91.1201985)"
Metal,Yes,Right,26,30.3187005,-91.11956283,"(30.3187005, -91.11956283)"
Metal,Yes,Right,21.833,30.3272143,-91.11246704,"(30.3272143, -91.11246704)"
Metal,Yes,Right,26.755,30.33255281,-91.12650292,"(30.33255281, -91.12650292)"
Metal,Yes,Right,24.711,30.33201388,-91.12643519,"(30.33201388, -91.12643519)"
Metal,Yes,Right,25.862,30.33153237,-91.12591614,"(30.33153237, -91.12591614)"
Metal,Yes,Right,23.241,30.33158852,-91.12686262,"(30.33158852, -91.12686262)"
Metal,Yes,Right,24.635,30.33144898,-91.12869469,"(30.33144898, -91.12869469)"
Metal,Yes,Right,22.965,30.33129873,-91.13035868,"(30.33129873, -91.13035868)"
Metal,Yes,Right,25.173,30.32550488,-91.118812,"(30.32550488, -91.118812)"
Metal,Yes,Right,25.311,30.32535721,-91.11935048,"(30.32535721, -91.11935048)"
Metal,Yes,Right,26.656,30.3251845,-91.12019388,"(30.3251845, -91.12019388)"
Metal,Yes,Right,27.099,30.3249719,-91.12126229,"(30.3249719, -91.12126229)"
Metal,Yes,Right,26.289,30.32452729,-91.12239478,"(30.32452729, -91.12239478)"
Metal,Yes,Right,25.38,30.32419986,-91.12288222,"(30.32419986, -91.12288222)"
Metal,Yes,Right,24.373,30.32480227,-91.12177021,"(30.32480227, -91.12177021)"
Metal,Yes,Right,34.609,30.32064065,-91.12508569,"(30.32064065, -91.12508569)"
Metal,Yes,Right,23.717,30.32210239,-91.1231987,"(30.32210239, -91.1231987)"
Metal,Yes,Right,22.116,30.32140563,-91.12340939,"(30.32140563, -91.12340939)"
Metal,Yes,Right,24.691,30.32173985,-91.12298819,"(30.32173985, -91.12298819)"
Metal,Yes,Right,25.961,30.32152391,-91.12251286,"(30.32152391, -91.12251286)"
Metal,Yes,Right,26.253,30.34440993,-91.13441501,"(30.34440993, -91.13441501)"
Metal,Yes,Right,27.102,30.34491318,-91.13474469,"(30.34491318, -91.13474469)"
Metal,Yes,Right,26.427,30.34444281,-91.13568746,"(30.34444281, -91.13568746)"
Metal,Yes,Right,26.335,30.34418791,-91.13606994,"(30.34418791, -91.13606994)"
Metal,Yes,Right,26.44,30.34393399,-91.13646343,"(30.34393399, -91.13646343)"
Metal,Yes,Right,30.337,30.34369293,-91.13683242,"(30.34369293, -91.13683242)"
Metal,Yes,Right,29.898,30.34344355,-91.13721706,"(30.34344355, -91.13721706)"
Metal,Yes,Right,28.172,30.34319882,-91.13759165,"(30.34319882, -91.13759165)"
Metal,Yes,Right,27.887,30.34285621,-91.13815679,"(30.34285621, -91.13815679)"
Metal,Yes,Right,28.051,30.34257491,-91.13792401,"(30.34257491, -91.13792401)"
Metal,Yes,Right,29.721,30.34220632,-91.13775196,"(30.34220632, -91.13775196)"
Metal,Yes,Right,30.879,30.34184775,-91.13758304,"(30.34184775, -91.13758304)"
Metal,Yes,Right,24.639,30.3447547,-91.131101,"(30.3447547, -91.131101)"
Metal,Yes,Right,24.799,30.34451368,-91.13160888,"(30.34451368, -91.13160888)"
Metal,Yes,Right,26.076,30.34399947,-91.13188889,"(30.34399947, -91.13188889)"
Metal,Yes,Right,29.524,30.34325793,-91.13160822,"(30.34325793, -91.13160822)"
Metal,Yes,Right,27.322,30.34275649,-91.13144366,"(30.34275649, -91.13144366)"
Metal,Yes,Right,28.024,30.34363392,-91.13174737,"(30.34363392, -91.13174737)"
Metal,Yes,Right,24.061,30.34692695,-91.13117633,"(30.34692695, -91.13117633)"
Metal,Yes,Right,23.415,30.34670127,-91.13152325,"(30.34670127, -91.13152325)"
Metal,Yes,Right,26.315,30.34636013,-91.13128994,"(30.34636013, -91.13128994)"
Metal,Yes,Right,27.093,30.34597636,-91.13095402,"(30.34597636, -91.13095402)"
Metal,Yes,Right,28.211,30.34559956,-91.13062408,"(30.34559956, -91.13062408)"
Metal,Yes,Right,27.654,30.34545995,-91.12991778,"(30.34545995, -91.12991778)"
Metal,Yes,Right,24.625,30.34536799,-91.12917791,"(30.34536799, -91.12917791)"
Metal,Yes,Right,25.921,30.34567282,-91.1294428,"(30.34567282, -91.1294428)"
Metal,Yes,Right,28.874,30.34594496,-91.12968626,"(30.34594496, -91.12968626)"
Metal,Yes,Right,24.376,30.34627742,-91.12996579,"(30.34627742, -91.12996579)"
Metal,Yes,Right,24.432,30.34657214,-91.13022149,"(30.34657214, -91.13022149)"
Metal,Yes,Right,24.455,30.34686922,-91.13047548,"(30.34686922, -91.13047548)"
Metal,Yes,Right,29.681,30.34387372,-91.13124329,"(30.34387372, -91.13124329)"
Metal,Yes,Right,26.141,30.34344084,-91.13105668,"(30.34344084, -91.13105668)"
Metal,Yes,Right,30.442,30.34343785,-91.12987374,"(30.34343785, -91.12987374)"
Metal,Yes,Right,30.022,30.34317337,-91.13061374,"(30.34317337, -91.13061374)"
Metal,Yes,Right,17.713,30.34384564,-91.12959203,"(30.34384564, -91.12959203)"
Metal,Yes,Right,25.285,30.34396063,-91.12973321,"(30.34396063, -91.12973321)"
Metal,Yes,Right,27.122,30.34431809,-91.13029534,"(30.34431809, -91.13029534)"
Metal,Yes,Right,26.709,30.34442758,-91.12994296,"(30.34442758, -91.12994296)"
Metal,Yes,Right,26.348,30.3445829,-91.12952979,"(30.3445829, -91.12952979)"
Wood,Yes,Right,25.721,30.35681652,-91.11703992,"(30.35681652, -91.11703992)"
Wood,Unknown,Right,25.587,30.35082496,-91.12085645,"(30.35082496, -91.12085645)"
Metal,Yes,Right,26.368,30.34986955,-91.12157817,"(30.34986955, -91.12157817)"
Metal,Yes,Right,23.759,30.34919117,-91.12236806,"(30.34919117, -91.12236806)"
Metal,Yes,Right,24.14,30.3488973,-91.12282541,"(30.3488973, -91.12282541)"
Metal,Yes,Right,24.691,30.34859116,-91.12329303,"(30.34859116, -91.12329303)"
Metal,Yes,Right,23.976,30.3480671,-91.12410422,"(30.3480671, -91.12410422)"
Metal,Yes,Right,24.75,30.34762927,-91.124905,"(30.34762927, -91.124905)"
Metal,Yes,Right,25.242,30.34683162,-91.12612737,"(30.34683162, -91.12612737)"
Metal,Yes,Right,28.933,30.34455744,-91.13536157,"(30.34455744, -91.13536157)"
Metal,Yes,Right,28.95,30.3422008,-91.1371651,"(30.3422008, -91.1371651)"
Metal,Yes,Right,27.493,30.34236459,-91.13671257,"(30.34236459, -91.13671257)"
Metal,Yes,Right,29.219,30.34254594,-91.1362404,"(30.34254594, -91.1362404)"
Metal,Yes,Right,29.655,30.34269358,-91.13581194,"(30.34269358, -91.13581194)"
Metal,Yes,Right,29.284,30.34284568,-91.13536524,"(30.34284568, -91.13536524)"
Metal,Yes,Right,29.307,30.34299798,-91.13492245,"(30.34299798, -91.13492245)"
Metal,Yes,Right,28.812,30.3431505,-91.13446471,"(30.3431505, -91.13446471)"
Metal,Yes,Right,31.171,30.34329687,-91.13462216,"(30.34329687, -91.13462216)"
Metal,Yes,Right,26.44,30.34376455,-91.1348162,"(30.34376455, -91.1348162)"
Metal,Yes,Right,25.921,30.3441581,-91.13501112,"(30.3441581, -91.13501112)"
Metal,Yes,Right,29.871,30.34195102,-91.1364773,"(30.34195102, -91.1364773)"
Metal,Yes,Right,31.207,30.3412135,-91.1366419,"(30.3412135, -91.1366419)"
Metal,Yes,Right,28.211,30.34161331,-91.13625813,"(30.34161331, -91.13625813)"
Metal,Yes,Right,30.36,30.34176231,-91.13585276,"(30.34176231, -91.13585276)"
Metal,Yes,Right,29.366,30.34191334,-91.13540676,"(30.34191334, -91.13540676)"
Metal,Yes,Right,28.244,30.34206636,-91.13495812,"(30.34206636, -91.13495812)"
Metal,Yes,Right,27.447,30.3422187,-91.13450813,"(30.3422187, -91.13450813)"
Metal,Yes,Right,32.575,30.34236528,-91.13409775,"(30.34236528, -91.13409775)"
Metal,Yes,Right,26.368,30.34522644,-91.1323955,"(30.34522644, -91.1323955)"
Metal,Yes,Right,25.911,30.34500495,-91.13281834,"(30.34500495, -91.13281834)"
Metal,Yes,Right,27.24,30.34472889,-91.133085,"(30.34472889, -91.133085)"
Metal,Yes,Right,28.457,30.34434559,-91.1331553,"(30.34434559, -91.1331553)"
Metal,Yes,Right,27.362,30.34394259,-91.13302814,"(30.34394259, -91.13302814)"
Metal,Yes,Right,26.2,30.34352539,-91.13287892,"(30.34352539, -91.13287892)"
Metal,Yes,Right,27.837,30.34314369,-91.13273931,"(30.34314369, -91.13273931)"
Metal,Yes,Right,25.856,30.34280137,-91.13303958,"(30.34280137, -91.13303958)"
Metal,Yes,Right,27.942,30.3452437,-91.13435764,"(30.3452437, -91.13435764)"
Metal,Yes,Right,29.34,30.34543029,-91.1339509,"(30.34543029, -91.1339509)"
Metal,Yes,Right,29.442,30.34570658,-91.1335423,"(30.34570658, -91.1335423)"
Metal,Yes,Right,28.421,30.34595464,-91.13317739,"(30.34595464, -91.13317739)"
Metal,Yes,Right,26.466,30.34639143,-91.13240013,"(30.34639143, -91.13240013)"
Metal,Yes,Right,27.368,30.34623458,-91.13190904,"(30.34623458, -91.13190904)"
Metal,Yes,Right,27.618,30.34592387,-91.13162818,"(30.34592387, -91.13162818)"
Metal,Yes,Right,28.703,30.34560684,-91.13135001,"(30.34560684, -91.13135001)"
Metal,Yes,Right,27.647,30.34520462,-91.13102829,"(30.34520462, -91.13102829)"
Metal,Yes,Right,27.542,30.3445511,-91.12679688,"(30.3445511, -91.12679688)"
Metal,Yes,Right,28.582,30.34472445,-91.12624922,"(30.34472445, -91.12624922)"
Metal,Yes,Right,25.718,30.34488118,-91.12580915,"(30.34488118, -91.12580915)"
Metal,Yes,Right,27.214,30.34503448,-91.12537727,"(30.34503448, -91.12537727)"
Metal,Yes,Right,23.664,30.34877853,-91.13091274,"(30.34877853, -91.13091274)"
Metal,Yes,Right,24.619,30.34902463,-91.13112548,"(30.34902463, -91.13112548)"
Metal,Yes,Right,30.314,30.3493171,-91.13139047,"(30.3493171, -91.13139047)"
Metal,Yes,Right,25.177,30.349632,-91.1316454,"(30.349632, -91.1316454)"
Metal,Yes,Right,24.534,30.3500217,-91.13198406,"(30.3500217, -91.13198406)"
Metal,Yes,Right,25.6,30.35041784,-91.13232738,"(30.35041784, -91.13232738)"
Metal,Yes,Right,23.992,30.35072259,-91.13258262,"(30.35072259, -91.13258262)"
Wood,Yes,Right,23.49,30.34794764,-91.13019668,"(30.34794764, -91.13019668)"
Metal,Yes,Right,26.279,30.34602716,-91.13510667,"(30.34602716, -91.13510667)"
Metal,Yes,Right,26.653,30.34634186,-91.13538566,"(30.34634186, -91.13538566)"
Metal,Yes,Right,26.387,30.34664214,-91.13564821,"(30.34664214, -91.13564821)"
Metal,Yes,Right,24.799,30.34696165,-91.13592611,"(30.34696165, -91.13592611)"
Metal,Yes,Right,26.174,30.34761155,-91.1364882,"(30.34761155, -91.1364882)"
Metal,Yes,Right,28.08,30.34900432,-91.13237039,"(30.34900432, -91.13237039)"
Metal,Yes,Right,41.502,30.34946087,-91.13276385,"(30.34946087, -91.13276385)"
Metal,Yes,Right,28.083,30.34987066,-91.13311475,"(30.34987066, -91.13311475)"
Metal,Yes,Right,25.957,30.35019836,-91.13339695,"(30.35019836, -91.13339695)"
Metal,Yes,Right,21.492,30.35054192,-91.13199547,"(30.35054192, -91.13199547)"
Metal,Yes,Right,27.047,30.35071698,-91.1317563,"(30.35071698, -91.1317563)"
Metal,Yes,Right,28.95,30.35091161,-91.13146367,"(30.35091161, -91.13146367)"
Metal,Yes,Right,25.56,30.34997465,-91.12828553,"(30.34997465, -91.12828553)"
Metal,Yes,Right,25.721,30.35019732,-91.12794829,"(30.35019732, -91.12794829)"
Metal,Yes,Right,26.138,30.35041781,-91.12761417,"(30.35041781, -91.12761417)"
Metal,Yes,Right,26.512,30.35066236,-91.12722918,"(30.35066236, -91.12722918)"
Metal,Yes,Right,26.81,30.35088939,-91.12688153,"(30.35088939, -91.12688153)"
Metal,Yes,Right,24.94,30.34425482,-91.13070066,"(30.34425482, -91.13070066)"
Metal,Yes,Right,25.344,30.34410742,-91.13112567,"(30.34410742, -91.13112567)"
Metal,Yes,Right,23.054,30.3451066,-91.12659129,"(30.3451066, -91.12659129)"
Metal,Yes,Right,26.965,30.345431,-91.12688237,"(30.345431, -91.12688237)"
Metal,Yes,Right,25.879,30.34579789,-91.12719196,"(30.34579789, -91.12719196)"
Metal,Yes,Right,21.154,30.34620872,-91.12655251,"(30.34620872, -91.12655251)"
Metal,Yes,Right,27.007,30.34593752,-91.12628419,"(30.34593752, -91.12628419)"
Metal,Yes,Right,26.249,30.34557343,-91.12597454,"(30.34557343, -91.12597454)"
Metal,Yes,Right,22.857,30.34675164,-91.12575365,"(30.34675164, -91.12575365)"
Metal,Yes,Right,24.041,30.34721809,-91.12504932,"(30.34721809, -91.12504932)"
Metal,Yes,Right,26.099,30.34795944,-91.13029149,"(30.34795944, -91.13029149)"
Metal,Yes,Right,26.548,30.34748276,-91.1298758,"(30.34748276, -91.1298758)"
Metal,Yes,Right,29.734,30.34793225,-91.13676799,"(30.34793225, -91.13676799)"
Metal,Yes,Right,25.196,30.3473032,-91.1362203,"(30.3473032, -91.1362203)"
Metal,Yes,Right,25.157,30.34774503,-91.13426933,"(30.34774503, -91.13426933)"
Metal,Yes,Right,25.216,30.34708593,-91.13528557,"(30.34708593, -91.13528557)"
Metal,Yes,Right,27.683,30.34831568,-91.13589582,"(30.34831568, -91.13589582)"
Metal,Yes,Right,27.217,30.34804578,-91.13566465,"(30.34804578, -91.13566465)"
Metal,Yes,Right,27.942,30.34775905,-91.13541257,"(30.34775905, -91.13541257)"
Metal,Yes,Right,26.935,30.34738623,-91.13509263,"(30.34738623, -91.13509263)"
Wood,Unknown,Right,28.047,30.34849595,-91.1360951,"(30.34849595, -91.1360951)"
Metal,Yes,Right,32.408,30.349025,-91.13530848,"(30.349025, -91.13530848)"
Metal,Yes,Right,27.283,30.34857609,-91.13493144,"(30.34857609, -91.13493144)"
Metal,Yes,Right,26.938,30.34812744,-91.13454418,"(30.34812744, -91.13454418)"
Metal,Yes,Right,26.266,30.35233558,-91.12924793,"(30.35233558, -91.12924793)"
Metal,Yes,Right,28.08,30.35255109,-91.12892073,"(30.35255109, -91.12892073)"
Metal,Yes,Right,26.974,30.35279064,-91.12854641,"(30.35279064, -91.12854641)"
Metal,Yes,Right,27.857,30.35303258,-91.12819934,"(30.35303258, -91.12819934)"
Metal,Yes,Right,27.581,30.35007227,-91.1312149,"(30.35007227, -91.1312149)"
Metal,Yes,Right,26.742,30.35031996,-91.13082688,"(30.35031996, -91.13082688)"
Metal,Yes,Right,25.882,30.35056437,-91.13044364,"(30.35056437, -91.13044364)"
Metal,Yes,Right,27.929,30.35115385,-91.13109028,"(30.35115385, -91.13109028)"
Metal,Yes,Right,26.755,30.35140877,-91.13069144,"(30.35140877, -91.13069144)"
Metal,Unknown,Right,25.482,30.3516588,-91.13029377,"(30.3516588, -91.13029377)"
Metal,Yes,Right,27.539,30.35184724,-91.13001655,"(30.35184724, -91.13001655)"
Metal,Yes,Right,27.05,30.35209612,-91.12962452,"(30.35209612, -91.12962452)"
Metal,Yes,Median,29.684,30.38716076,-91.17438885,"(30.38716076, -91.17438885)"
Metal,Yes,Right,29.114,30.3521614,-91.1279949,"(30.3521614, -91.1279949)"
Metal,Yes,Right,27.503,30.35237323,-91.12767015,"(30.35237323, -91.12767015)"
Metal,Yes,Right,22.729,30.35196623,-91.12687986,"(30.35196623, -91.12687986)"
Metal,Yes,Right,22.844,30.35173589,-91.12721953,"(30.35173589, -91.12721953)"
Metal,Yes,Right,23.188,30.35150422,-91.1275802,"(30.35150422, -91.1275802)"
Metal,Yes,Right,23.805,30.35126814,-91.12794309,"(30.35126814, -91.12794309)"
Metal,Yes,Right,23.776,30.35104321,-91.12829022,"(30.35104321, -91.12829022)"
Metal,Yes,Right,23.592,30.35080452,-91.12866122,"(30.35080452, -91.12866122)"
Metal,Yes,Right,24.927,30.35046862,-91.129173,"(30.35046862, -91.129173)"
Metal,Yes,Right,24.133,30.35022181,-91.12956228,"(30.35022181, -91.12956228)"
Metal,Yes,Right,24.796,30.35000383,-91.12989261,"(30.35000383, -91.12989261)"
Metal,Yes,Right,24.242,30.3497698,-91.1302545,"(30.3497698, -91.1302545)"
Metal,Yes,Right,24.265,30.34954626,-91.13059911,"(30.34954626, -91.13059911)"
Metal,Yes,Right,27.545,30.34834641,-91.13079475,"(30.34834641, -91.13079475)"
Metal,Yes,Right,28.074,30.34879948,-91.13010639,"(30.34879948, -91.13010639)"
Metal,Yes,Right,26.578,30.34903799,-91.12973749,"(30.34903799, -91.12973749)"
Metal,Yes,Right,26.495,30.34927497,-91.12936971,"(30.34927497, -91.12936971)"
Metal,Yes,Right,27.086,30.34949656,-91.12903474,"(30.34949656, -91.12903474)"
Metal,Yes,Right,26.555,30.34973103,-91.1286665,"(30.34973103, -91.1286665)"
Metal,Yes,Right,24.048,30.34654347,-91.12657755,"(30.34654347, -91.12657755)"
Metal,Yes,Right,26.843,30.3460268,-91.12736918,"(30.3460268, -91.12736918)"
Metal,Yes,Right,28.851,30.34576067,-91.12777726,"(30.34576067, -91.12777726)"
Metal,Yes,Right,25.39,30.34541254,-91.12831628,"(30.34541254, -91.12831628)"
Metal,Yes,Right,25.206,30.34488793,-91.12911948,"(30.34488793, -91.12911948)"
Metal,Yes,Right,25.537,30.34698012,-91.12944167,"(30.34698012, -91.12944167)"
Metal,Yes,Right,25.583,30.34652172,-91.12904423,"(30.34652172, -91.12904423)"
Metal,Yes,Right,25.364,30.34605485,-91.12863996,"(30.34605485, -91.12863996)"
Metal,Yes,Right,25.764,30.34534032,-91.12802492,"(30.34534032, -91.12802492)"
Metal,Yes,Right,28.93,30.34500468,-91.12773007,"(30.34500468, -91.12773007)"
Metal,Yes,Right,26.459,30.34585602,-91.12846598,"(30.34585602, -91.12846598)"
Metal,Yes,Right,25.052,30.34462256,-91.12740678,"(30.34462256, -91.12740678)"
Metal,Yes,Right,31.804,30.35075393,-91.13016702,"(30.35075393, -91.13016702)"
Metal,Yes,Right,28.231,30.35100504,-91.12977456,"(30.35100504, -91.12977456)"
Metal,Yes,Right,27.473,30.35146549,-91.12906349,"(30.35146549, -91.12906349)"
Metal,Yes,Right,26.853,30.3517051,-91.12869223,"(30.3517051, -91.12869223)"
Metal,Yes,Right,28.008,30.35192531,-91.12835816,"(30.35192531, -91.12835816)"
Metal,Yes,Right,29.061,30.35108252,-91.12659387,"(30.35108252, -91.12659387)"
Metal,Yes,Right,27.388,30.35133123,-91.12620268,"(30.35133123, -91.12620268)"
Metal,Yes,Right,27.099,30.35155934,-91.12589005,"(30.35155934, -91.12589005)"
Metal,Yes,Right,28.385,30.35163094,-91.1298523,"(30.35163094, -91.1298523)"
Metal,Yes,Right,27.365,30.35094915,-91.12926458,"(30.35094915, -91.12926458)"
Metal,Yes,Right,30.377,30.35030137,-91.12870482,"(30.35030137, -91.12870482)"
Metal,Yes,Right,31.44,30.34766537,-91.12985844,"(30.34766537, -91.12985844)"
Metal,Yes,Right,22.713,30.34911557,-91.12094563,"(30.34911557, -91.12094563)"
Metal,Yes,Right,24.084,30.3493025,-91.12144485,"(30.3493025, -91.12144485)"
Metal,Yes,Right,23.3,30.34950198,-91.12195678,"(30.34950198, -91.12195678)"
Metal,Yes,Right,25.829,30.34975268,-91.12246396,"(30.34975268, -91.12246396)"
Metal,Yes,Right,23.205,30.35007715,-91.12297495,"(30.35007715, -91.12297495)"
Metal,Yes,Right,22.408,30.35033405,-91.12337058,"(30.35033405, -91.12337058)"
Metal,Yes,Right,23.841,30.34696161,-91.12128394,"(30.34696161, -91.12128394)"
Metal,Yes,Right,22.345,30.34746462,-91.11948266,"(30.34746462, -91.11948266)"
Metal,Yes,Right,25.659,30.34772729,-91.11993268,"(30.34772729, -91.11993268)"
Metal,Yes,Right,22.414,30.34793725,-91.12046662,"(30.34793725, -91.12046662)"
Metal,Yes,Right,23.375,30.34813774,-91.12098541,"(30.34813774, -91.12098541)"
Metal,Yes,Right,21.699,30.35548651,-91.11640123,"(30.35548651, -91.11640123)"
Metal,Yes,Right,22.234,30.35589642,-91.11613422,"(30.35589642, -91.11613422)"
Metal,Yes,Right,23.628,30.35153417,-91.11889503,"(30.35153417, -91.11889503)"
Metal,Yes,Right,28.802,30.35194154,-91.11863944,"(30.35194154, -91.11863944)"
Metal,Yes,Right,22.001,30.35318857,-91.11806647,"(30.35318857, -91.11806647)"
Metal,Yes,Right,30.308,30.35235413,-91.11841566,"(30.35235413, -91.11841566)"
Metal,Yes,Right,21.968,30.35362947,-91.11778489,"(30.35362947, -91.11778489)"
Metal,Yes,Right,22.719,30.35469872,-91.11689987,"(30.35469872, -91.11689987)"
Metal,Yes,Right,20.974,30.3551069,-91.11663192,"(30.3551069, -91.11663192)"
Metal,Yes,Right,18.723,30.35627013,-91.11588901,"(30.35627013, -91.11588901)"
Metal,Yes,Right,21.036,30.35282821,-91.11828752,"(30.35282821, -91.11828752)"
Metal,Yes,Right,18.697,30.35430426,-91.1172385,"(30.35430426, -91.1172385)"
Metal,Yes,Right,20.226,30.34556988,-91.10732996,"(30.34556988, -91.10732996)"
Metal,Yes,Right,22.355,30.34316335,-91.11365604,"(30.34316335, -91.11365604)"
Metal,Yes,Right,14.018,30.34239286,-91.116143,"(30.34239286, -91.116143)"
Metal,Yes,Right,22.001,30.3417424,-91.11569282,"(30.3417424, -91.11569282)"
Metal,Yes,Right,25.613,30.34199101,-91.11580159,"(30.34199101, -91.11580159)"
Metal,Yes,Right,24.757,30.34187842,-91.11461986,"(30.34187842, -91.11461986)"
Metal,Yes,Right,24.517,30.34229374,-91.11319824,"(30.34229374, -91.11319824)"
Metal,Yes,Right,23.677,30.34242176,-91.11222457,"(30.34242176, -91.11222457)"
Metal,Yes,Right,4.242,30.34158652,-91.1151384,"(30.34158652, -91.1151384)"
Metal,Yes,Right,21.092,30.34155519,-91.11266435,"(30.34155519, -91.11266435)"
Metal,Yes,Right,22.086,30.34135102,-91.11361273,"(30.34135102, -91.11361273)"
Metal,Yes,Right,21.787,30.34118443,-91.11408244,"(30.34118443, -91.11408244)"
Metal,Yes,Right,20.833,30.34088298,-91.11497939,"(30.34088298, -91.11497939)"
Metal,Yes,Right,26.673,30.34809517,-91.12916633,"(30.34809517, -91.12916633)"
Metal,Yes,Right,25.898,30.34844278,-91.12863054,"(30.34844278, -91.12863054)"
Metal,Yes,Right,26.308,30.34876944,-91.12813255,"(30.34876944, -91.12813255)"
Metal,Yes,Right,24.924,30.34912267,-91.12758606,"(30.34912267, -91.12758606)"
Metal,Yes,Right,25.813,30.34947974,-91.12703544,"(30.34947974, -91.12703544)"
